yourlist:M201911176746803381A1F0E0DB47453E0216320D0D7341K	Entry
36550	P38825
212537	P83940
246399	P06685
127478	Q5VWQ8
107027	Q13535
129254	Q8N118
108955	P01241
116000	Q9HC98
34036	P43497
111287	P35237
110925	O15118
109177	P19875
123662	Q9BU89
213022	Q6P2K6
116945	Q9NZN5
198207	Q9WTL8
111892	Q92781
114042	O75486
117323	Q9UL16
109352	P10321
207682	Q9JLY0
35818	P25294
116383	Q12802
123825	Q9BXA7
199665	P97807
115153	A8K8P3
116294	O00481
130417	Q8IXB3
129661	Q52LJ0
130153	Q8N8L6
114117	O75636
33311	P53243
971403	P10221
250564	P97837
229449	Q91YN9
679231	P0C1H3
33221	P00931
112111	P51812
135912	P69849
116887	Q9UKB1
106724	P48448
278584	P28189
198327	P41183
126044	Q8WXJ9
116328	P62312
112075	P62888
112019	Q9HCK4
35707	P53923
109923	Q92833
115596	O14972
127063	Q8J025
109874	P35568
125952	Q8N8L2
1776955	Q2HRA7
126503	Q5BN46
108029	O43143
971428,971429	P08392
119127	Q9UIJ7
121844	Q9NQL9
20526	Q0WUQ1
204291	P58771
125142	Q96J65
116412	Q9Y5Y4
199829	P16858
107282	P47756
128519	Q8IVG5
115293	Q93074
128447	Q6P047
34401	Q12006
201276	Q8BUN5
204361	Q62187
120846	Q9NVM9
119562	Q9NPH2
202192	P05132
116944	O75147
113892	O00507
971402	P10220
112380	Q92185
250571	P81718
108068	Q02127
32356	P35176
128821	Q6ZVC0
110615	P00395
119503	Q9Y6I9
212083	Q91ZA6
129927	Q5JZY3
109224	P78347
107396	P25942
215162	Q6PGB6
1776936	F5HES7
248099	P15205
114851	O43687
114851	Q9P0M2
121191	Q9HDC5
111378	Q9ULL4
117305	Q6NWY9
124591	Q8WYR4
109040	O95467
109040	P63092
109040	P84996
109040	Q5JWF2
135142	Q5VWJ9
125593	Q8WZ73
124741	Q8NDP4
278240	P78955
120408	Q6P2I7
116146	Q12874
108536	P98174
126387	Q96DG6
112449	Q9UP95
116092	Q9UNX4
113702	O00124
249643	Q63531
111801	O15211
111933	O43665
110866	P23511
119451	Q9NPL8
202369	P31324
115211	O15060
122812	Q9H974
206244	Q9D4F8
127948	Q6UXP7
108514	Q15485
114815	O43296
122133	Q96BH1
114195	Q9Y6C5
131481	Q86VH5
114376	Q15078
129888	Q8N1Q8
31943	Q07540
120249	Q9NXB0
211406	Q9CSN1
211770	Q9CQ33
115053	O75170
125474	Q8IVH2
111082	P09958
126276	Q8TCW7
119590	Q9P055
198032	Q9WVK0
125367	Q8WY21
109417	Q9UBC0
120134	Q8TBB5
213711	Q8R023
111269	Q00325
116582	Q92845
121412	Q9P1W3
126979	Q8N461
207494	Q80UG5
110869	P01138
113162	P0CG47
211941	Q9D7G4
109666	P05013
114639	Q9UJ78
117419	Q9BU61
219707	Q9D2G2
111716	P12272
121449	Q86SQ4
114274	Q13546
139295	Q5T750
110900	P40261
229915	Q5RJG1
111874	Q15434
111534	P04280
116416	Q9Y5N1
128285	Q5SNT2
111510	P30153
756056	A6NFY4
122397	Q9H1J1
109509	P04196
129286	O75161
116250	Q16560
121368	Q9NQ89
124731	Q1HG43
124714	Q9Y448
114564	P61421
127513	Q8NEF3
213590	Q99KJ8
122001	Q96AQ8
109611	P13598
116334	Q9NZJ9
123991	Q6PII5
30972	P25605
121167	Q9NQX5
114230	Q15121
207569	P61164
112492	Q99835
127258	O95447
36729	P33767
34918	P40510
117336	Q9Y4Z0
132867	Q6PEX3
123045	Q9H410
107799	P02489
683988	P11501
121131	Q9NWD9
112770	O60907
217741	A2AGT5
113662	P18615
107050	Q13072
121973	Q9C0C9
123843	Q9BYZ8
208484	O35737
125486	Q96DZ9
123322	Q96JP5
35990	Q08932
112656	P02808
971751	P03211
124944	Q96E11
111343	P00750
113511	P49910
201737	P46662
116204	P33947
9981	Q9FQ25
125880	Q6P9G0
122767	Q6P2H8
117557	Q9Y3Y4
125436	Q96CS4
4254536	G2TRN4
125976	Q96B54
114928	P56378
114852	Q6UWB1
609823,935801,609832,609829	A1L429
123132	Q5TGP6
112236	Q14524
229332	Q8C804
33336	P53255
120745	Q5VZK9
250211	Q9EPX0
248412	P59215
131192	Q6ZMT1
116451	Q9UM21
198268	Q64430
31482	P32791
200628	Q61730
32284	Q04947
207566	Q9ES28
112863	Q15561
201638	P22339
128399	Q495A1
107954	Q9UNU6
115226	Q12768
127764	Q8NI37
125612	Q96BP2
121349	Q9UMR3
122952	Q6NUN7
3509198	P03070
109386	P50747
211794	Q8JZU6
132223	Q6EEV6
115241	Q17R89
118120	Q9Y2B4
115857	Q96HC4
118862	Q9NWU5
121660	A2RU67
114259	Q14703
32040	P15646
109506	P23327
122159	Q9UJ99
279731	P79009
117132	Q9Y305
123853	Q9H977
33117,35965	P0CX43
33117,35965	P0CX44
131930	Q6UW68
249575	P29995
203368	P53351
114795	Q93033
121570	Q7Z434
118912	Q9HBI1
113294	Q9Y493
121366	Q9NQS1
115473	Q9Y2P8
34583	P21339
118115	Q7Z5L2
113125	P49638
111446	Q16633
113452	P51504
113919	O60353
123531	Q9H078
30985	P25354
110286	P43366
202561	P54726
113250	P26640
119042	Q9Y2W7
199892	Q61598
128359	Q8IXV7
127389	Q7Z3F1
116578	P52298
129192	Q5SY80
107334	P30279
131314	Q7Z3H4
116941	Q8N3X1
120154	Q8TD43
128768	Q7Z5N4
212566	Q3UEB3
206006	Q9WUK6
109125	O15552
112180	Q99523
28403	Q9XF43
119591	Q9NYG5
129420	P0C0E4
115385	Q7Z6Z7
125975	Q8WZA9
118083	Q96H96
116857	Q6UB98
113215	Q16880
237523	P68433
277161	O94466
114487	Q99558
609110	B5ME19
112809	Q13428
123054	Q9H668
118163	Q6ICB0
197914	P50544
115812	Q8TCB0
1777028	Q2HR75
109842	P01308
36251,32820	P02994
112934	P35625
124615	Q3KRB8
121917	Q9H4B6
36678	P32610
121587	Q68DU8
127848	Q8N184
115865	Q8IVW6
32736	P38075
250427	O35413
204939	P62509
116004	Q13576
125400	Q96HT8
214096	Q3UIA2
109689	P05000
115740	Q969T4
125886	Q86WR6
106868	P36406
125974	Q68EA5
546774	Q99LY9
115796	O43504
109943	P22460
116845	Q86VP3
107975	Q14118
198383	P48754
117447	Q9NQW1
575902	Q6NSJ2
129188	Q86VE9
124958	Q96NS5
126026	Q8N4M1
110036	P52292
201816	Q8VDF2
110141	P01130
202949	O89026
111919	P14373
116171	Q15847
117548	Q3B7T1
120261	Q9NX74
121269	P82650
108291	P23588
129116	Q8NBP7
32876	P38295
116272	P61964
109909	Q9BY32
204658	P22893
133034	Q8N5G0
119655	P62699
201115	Q61210
126005	Q5QJ38
120503	Q9NVJ2
107109	P51451
112997	Q92752
125010	Q9H3S5
122365	Q96DV4
109527	P37059
21119	Q9FHH5
199705	Q60634
121706	Q9HCL3
123242	Q9H3Z4
106968	P13637
110695	P12524
276805	P78946
120181	Q6UWF7
212086	Q68FD5
31962	Q12154
117072	Q92619
131935	Q3ZCX4
107377	P26842
120012	Q7Z5R6
112055	P62913
130168	Q2VIQ3
109989	Q9ULS6
197915	Q07417
120730	Q86VH2
110285	P43365
275823	O74976
132132	P60410
119231	Q9Y3D7
113222	P55055
119646	Q9Y383
128738	Q5SQH8
114846	Q5TD97
568370	Q6ZSG2
106683	P20933
247136	P27881
34874	P40476
112232	O60939
211809	Q9D1P4
108316	Q9UKW6
111127	Q15366
107683	P53420
120212	Q6P1N0
232827	Q60973
204341	Q61187
108586	Q16676
108523	P22570
201138	P41160
35737	P48232
122007	Q9UIM3
44581	Q22557
138970	Q8TAI1
279906	Q9P4W9
569353	A6NGB9
36513	P32361
250817	Q9ES54
112508	Q16658
109847	Q92835
34427	Q12433
1777014	Q2HRD5
246580	P31421
159160	P08169
199460	O70318
131044	Q9NSY0
129755	Q86SG6
118815	Q9H2X6
122482	Q8NCB2
120100	Q9NXG6
107561	P36544
124331	Q96SZ4
126648	Q86UZ6
114710	Q16864
116686	Q96RU3
1172246	Q29504
121310	Q9NRJ4
112953	O15455
106925	P07307
115695	Q96CW5
127468	Q86Z14
216776	Q9D3R3
674575	P84233
106624	O95622
121330	Q96GD0
248432	Q63016
111978	Q9H4A4
112486	Q96GM5
277215	Q9USQ2
207927	Q9JLM4
31557	P32502
115196	O75448
117792	Q9Y3N9
124129	Q6NSI8
109822	Q12906
109216	P29084
108977	Q14410
276096	O74519
110314	P31153
108019	Q92499
116825	Q6ZNJ1
276299	O74314
116497	Q14644
119459	Q9BRK0
231167	Q80WC7
277054	P40998
246379	P05065
34837	P32191
246828	P20417
107754	O75976
208508	Q8VEM1
119249	O95876
34032	P34244
135138	Q6IPU0
113242	O75445
118915	Q96SQ9
278540	Q9UQY2
120758	Q96BY6
130870	Q86VE0
119369	Q9UHV5
121207	Q96N19
34051	P36008
279221	P78814
111217	Q92968
111301	Q14442
120015	Q6P6B7
279231	O14069
121692	Q9P1Z2
119647	Q8N6M0
114094	O60861
608813	A8MUK1
202595	P18911
131934	Q3KNS6
200957	P05532
122738	Q2MV58
114802	O95218
121698	Q9HBH5
117394	Q96B77
113649	Q13838
123816	Q8N2I9
114596	Q9Y463
128462	Q8WV48
127271	A6NJZ7
115828	P61916
235087	Q8CGP6
228883	Q80U35
117330	O95415
120323	Q6NUN0
130489	Q86Y46
113758	O14686
116159	Q12907
198222	Q9ERI2
112877	Q00059
112929	Q01085
110813	P62906
108466	P07148
122115	Q8NHH9
122233	Q96RT6
116748	Q2TAZ0
3190614	Q96I23
34068	P35723
13968	Q9SW07
96890	P36386
125989	Q8IYK2
36634	P38886
112775	Q96SF7
111734	O00391
113192	P09936
125477	Q96PB8
121577	Q8WXE0
106636	P07327
122082	Q9BYX4
112585	Q9UBC9
207967	Q9WUA3
125563	O14796
117044	O95931
222149	P83887
121614	Q96FJ0
108124	O14717
215210	Q9CZV8
278957	O14081
221186	A2AUM9
128858	Q8N8Y2
123016	Q9H9P8
200774	P15208
117161	Q9UJ90
125449	Q96CN4
114808	Q15884
99548	Q98SK0
123143	Q96BT3
120536	Q9NVA1
33364	P48837
123234	Q8NHQ1
131180	Q496F6
113987	O15496
123350	O95528
126760	Q8TDR2
35442	P38428
127768	Q86XP1
109092	P48145
121019	Q9UHQ4
115956	O00444
121367	Q9NQ90
119680	Q9UKF6
32793	P38251
207815	Q9DBE9
110896	Q13232
120078	Q6PCT2
33247	P53202
111024	O60313
114099	P78329
115401	O15145
126653	Q8NI51
116056	O76031
111271	O43189
123716	Q969V4
211806	Q9D1C8
125424	Q96EF6
111426	P24928
121163	Q9NRS4
116929	A6NHR9
128617	Q8NBI2
199899	P03995
112753	Q03518
121735	Q6P280
198123	P22892
121044	Q9Y5G3
124820	Q96HQ2
110054	P05787
197932	O70174
109997	O00139
34464	P07143
123892	Q53FE4
119163	Q9P121
33072	P53102
126844	Q8N3J9
206679	Q91X97
122931	Q9H9Q4
122284	Q9H1Q7
115274	Q9Y4X0
224456	Q925I1
111743	P35236
113279	O76090
117414	Q8WYP5
116977	Q13868
114605	O75912
279326	O13702
34442	Q12320
115011	Q7LGA3
127954	Q5T5N4
126217	Q8TDX5
114799	O75791
114229,936685	P0C869
121879	Q9H4Q3
116477	Q14746
123815	O95772
119713	Q9NZ08
112387	O95343
1777000	F5HGK9
114481	Q96RI0
111368	P60201
113205	O60701
247655	Q10758
127775	Q6ZMZ3
119958	Q9NXV2
229229	Q8R086
115747	Q15436
115511	Q92954
120324	Q6IQ21
110192	O43900
109778	P26951
126274	Q96BQ1
109894	P05556
107791	P02741
109077	P14770
675914	P56519
36449	P38708
1776958	F5HAW0
115786	Q5JRX3
107711	Q99612
126435	Q86XT4
120427	Q9NQ79
199468	Q60750
114118	Q9H2G9
126178	Q6ICL3
35976	P38991
117604	Q9Y2R2
114613	Q01638
114974	Q9Y618
115477	Q9UKZ4
121414	Q9BR39
118936	Q9UHC9
125020	Q96PE5
131951	O95562
278030	P87058
120761	Q6P3X3
278306	P36604
122750	Q6NT76
123241	Q9BZM6
127604	Q86W74
131909	Q86U10
126748	Q9H112
122757	Q5TC84
31787	P32471
121230	Q9NRX6
109168	Q13255
117297	Q86VR8
107463	P42771
107463	Q8N726
257002	B5DF89
127396	A8MPX8
230877	Q80Z96
119098	Q9NZM3
114519	Q92536
128503	Q7Z2H8
123263	Q9BZV1
36751	P40014
113126	P50607
111911	P07949
125533	Q8N137
20942	O03986
33575	P32944
118795	Q9H7C9
212432	Q09XV5
120538	Q8TAT5
117927	O60381
120175	Q9NXR1
33592	P08524
213319	Q9JHC9
202421	O55234
130719	Q8WXI8
158705	P0CG53
120149	Q96GS4
112941	P29401
125831	A1L4K1
117430	Q9H3S7
128626	Q5W0A0
107068	P10415
110170	P55344
115307	Q9Y256
107958	P05093
114406	O60318
116702	Q9UPS6
117965	Q9UKU7
107580	P17540
108539	P11487
114397	Q13501
108020	O00571
231663	P61028
32495	Q04087
107202	Q15777
127574	Q6NUN9
276476	Q9P6R3
116755	O15049
116083	Q14314
111827	O15315
116852	Q5VT52
247604	P63281
42251	Q03206
31577	P36523
122089	Q9BPX3
108789	P02792
124692	Q5HY98
125311	P83111
111229	O60825
120969	Q9NR48
115824	Q13084
35909	Q12060
117945	Q96F07
109589	P41595
124335	Q7L4E1
127579	Q400G9
114653	O95411
114160	O14788
116743	O75122
120625	Q9NUJ7
116564	Q9Y2G2
117992	Q9H4F1
131204	Q6ZVX7
212938	Q99P72
108496	Q12805
122075	Q9H479
120869	Q9NVA4
211519	Q9D9Z5
114744	Q9UFF9
128579	Q8TAV5
31510	Q06543
205752	Q9DB20
205954	Q9QXV0
108153	P55039
229565	A7DTG3
115720	Q14956
117928	Q8NFP9
107106	P55957
123255	Q9GZS3
36134	Q03071
121234	Q9NR46
111663	P49721
124850	Q96NB3
110355	P40925
275301	O59778
124703	Q8TC76
113836	Q92782
123249	Q9Y228
111441	Q15165
134170	A6H8Z2
115372	Q9UG63
9124	Q9SNC6
125891	Q8N815
201635	P01108
114719	O14544
122331	Q9H816
117507	O94888
125874	Q9HBR0
125268	Q96PE6
202548	P61021
122135	Q96L73
111326	O75364
106747	P16050
208035	Q9JLB0
228670	Q925U4
117588	Q9UG22
127759	Q3SY69
117976	P42857
113895	Q16695
117424	Q8NFW9
215108	Q99MR8
126059	Q7Z5L7
126408	Q2M3G4
119659	Q9Y3E5
117322	Q9UK28
127075	Q8TAU3
131268	Q2I0M5
120128	Q8WUP2
111220	P10720
201049	Q61595
108285	P05198
124197	Q8NHM5
114574	Q9UQE7
204964	P70218
126504	Q8N4J0
112591	Q14534
115497	Q13268
117940	Q9ULX6
212011	Q9CZH8
1172605	P23791
121543	Q96KM6
119414	Q4U2R6
122853	A8MT70
120141	Q9NY30
123941	Q86UV5
231387	Q5U4C3
109790	P10145
201812	P31695
110298	O00754
113920	O75084
219905	Q99PL5
125941	Q96L12
31580	Q06162
109286	Q92839
124489	Q6ZW31
201390	Q61846
755774	A6NHG4
108018,755774	P30046
608274	Q5VYP0
124622	Q8WZ60
107465	P42773
130612	Q5JR12
117764	Q96EB1
123642	Q9HCS4
123098	Q5H9S7
107871	Q16619
116902	P42695
107704	Q9UMD9
114509	Q9NP31
128792	Q8NEE6
125178	P0CW19
125178	P0CW20
125777	Q86SZ2
124683	Q6ZN44
121574	Q9HAV4
279807	Q10242
110149	P17931
127236	Q8TCV5
1776935	F5H9W9
124418	Q96S82
118181	Q9UIG8
136544	Q6P5S7
114914	O14681
120908	Q5JVF3
126283	Q8WVZ1
135086	Q7RTZ2
115705	Q13901
111107	O95453
125828	Q96MI9
127121	Q2NL68
200956	P97343
132922	Q53S33
112568	P00995
248294	P60901
202553	P51150
115265	Q9Y5S9
120936	Q9P0I2
110312	P04201
111419	P06746
118851	Q9NRN9
113269	P40337
570456	A6NEK1
118931	P0C1Z6
121486	Q96AQ6
114523	O75928
106711	P31751
115330	Q9UBN7
117485	Q6X4W1
129147	Q6NZ63
127206	Q8IYI6
124870	Q9BXS1
118893	Q96T88
125511	Q8TAK6
123632	Q9BSH5
107719	P41279
246574	Q00959
126901	Q8IW75
118113	Q92730
123847	Q5VST9
115004	Q6PD62
126306	Q8N6M8
124281	Q03252
123919	Q2LD37
122921	Q86UY6
121742	Q9HCE9
121004	Q9NPF5
122836	Q9H9H4
36398	P38741
116648	Q9Y4D1
114087	O75578
117000	Q8N6U8
32633	P38187
206739	Q9CQU5
277254	O60135
123133	Q9H9Y2
121617	Q9P2H0
36698	P39986
132730	Q6PG37
33414	P39935
33195	P53174
131222	Q7Z3Z2
126678	Q8TC36
130263	Q674R7
109036	P38405
109891	P06756
115864	O43493
114075	Q92569
34846	P40458
118134	P38159
117564	Q52LR7
106967	P50993
112108	P62753
112655	P42226
120353	Q8WWQ0
117317	Q9H2M9
211654	Q9CQ10
114335	O95256
109290,109289	P69905
32177	Q04603
116563	O94989
201892	Q9Z0L3
122328	Q96TA1
198130	P17427
36388	P10080
111098	Q13177
122747	Q9C0B7
123861	Q5T0J7
115360	O75190
111686	P48556
212608	Q9D7S7
6319	Q9LUU7
131676	Q7Z2Q7
109351	P01889
125530	Q96EH5
160009	P10894
127317	Q8N668
114959	Q9BTL4
121028	Q969H8
35836	P20095
1678001	F5HH39
1678001	Q7M6R1
114898	O43324
127895	Q3SXZ7
110022	Q07444
133205	Q6ZUL3
971454	P10190
107894	P07711
107590	Q92572
216286	Q8BG81
126679	A1Z1Q3
121712	Q5VU97
109031	P30679
125205	Q3SY84
116438	Q9UQ53
108436	Q9UBQ6
33857	P47141
109044	P62873
971410	P06491
130131	Q6ZVF9
31652	P18496
117122	Q8TE02
115263	Q6PJP8
120027	Q96PV7
565935	Q8VCQ3
123893	Q9H0N5
115154	Q14161
31207	P19955
108030	Q16698
123875	Q9H0I2
128618	Q7Z5V6
119450	Q9NPD7
31504	Q05998
106721	P30837
117512	Q9Y6X4
247936	O55156
110906	P35228
117584	Q9ULI4
114757	Q14139
116697	Q9UJY4
129176	Q7Z304
569537	P0CG32
131681	A5PLK6
114163	P78312
122564	Q9BUK0
127181	Q70IA8
112944	Q04725
109052	P50151
128185	Q7RTV5
110018	P03952
138880	Q8N456
201982	Q64337
198236	Q62388
107277	Q9Y6Q1
229664	Q3UGY8
212040	Q924W5
202196	P63318
68646	Q8ST83
14244	Q93YW5
111413	O95164
219776	Q67FY2
30953	P00815
124764	Q86T03
115881	O75610
120545	Q9NV64
120766	Q9NXE4
126811	Q6P2D8
129032	Q6UX98
204376	P68373
109656	P80217
124012	Q8N9N8
109501	P01112
119343	Q9UHF1
112174	Q92736
121233	Q9NRJ5
114539	O14599
115499	P61970
107546	P26374
117433	Q96IY1
35995	Q06892
117484	Q6N022
205025	Q91VE0
119490	Q9H2K8
938833	A8K0Z3
206035	Q9WV55
120963	Q9BQY9
124039	Q9BRG1
124161	Q8N4X5
110770	P16333
207744	O70251
34410	Q12118
118923	O60688
223749	Q9JJ66
126237	Q6ZT12
122086	Q9HAQ2
31167	P23337
232217	Q80WE4
121953	P57772
201751	P25799
119252	O95881
125396	Q8N131
116253	Q8WZA2
124723	Q8WUH6
131897	Q6SJ93
112981	Q13829
110363	P48163
31690	Q06671
204511	P48281
107868	Q01459
200263	Q9Z2V5
127986	Q8N6L7
121290	Q7Z692
112290	P31040
217743	Q9CUN6
114556	P31995
124049	P82979
112546	P56693
682892	P38531
118144	Q9UK32
256205	P82995
128728	Q6ZMV9
109930	P17535
115686	Q9BUD6
114890	P51116
124606	Q8IVL1
116396	O60831
116953	O94874
227776	P62900
34165	P26343
116149	Q13151
114058	O60755
111194	Q13822
201985	P48722
203379	P62315
128210	Q8NEG0
36338	P06780
31627	Q3E7Y3
120831	Q9BTX1
34033	P34248
248287	P28073
120388	Q8IXQ3
122417	Q96BR5
32991	P38156
202125	P47857
108585	Q12948
127762	Q7Z6J2
111948	Q92963
127987	Q6ZRP7
122155	Q8N3R9
109870	Q15306
849945	P0A910
204522	P26040
36363	P07257
127622	Q658Y4
122277	Q70SY1
115876	O75964
110975	Q16832
115671	P63244
118930	Q9P0U3
119126	Q9ULH1
123527	Q9GZM8
128681	Q504Y0
117725	Q9Y5J9
117809	Q4V326
120235	Q6BDS2
124410	Q96LK0
248480	P42260
107382	P32971
112292	Q99643
201199	O88939
123643	Q9BRR6
112422	Q01959
114113	P61968
36014	Q99257
139005	Q8TCD1
123074	Q8IWF2
34101	P33417
116836	Q68CR1
107743	P15954
124582	Q8IZ07
170378	Q148G7
130074	Q6WRI0
120095	Q9H3W5
107130	Q12981
113280	P12018
129073	Q86UU9
116882	Q9HAR2
113941	Q93079
107666	Q15417
129101	Q3SXZ3
20197	Q9FI78
130927	Q4G0S4
111040	Q13415
35192	P35192
126264	Q8NFR7
115200	O43164
115833	Q9Y6Z7
120841	Q8IX21
33400	P13856
207616	Q7TT18
116295	Q7KYR7
119599	Q96I15
113172	P51965
159676	P68399
126715	Q14CN4
120140	Q96DX7
116583	Q9Y3D2
112918	P35443
124931	Q96QR1
107111	Q13867
279875	P56286
112391	P63208
120698	Q96HY7
203115	Q64124
119479	Q9NRC6
202319	P35396
279813	P31318
971434	P04413
971434	P06484
34359	Q08214
567837	Q1W6H9
198256	Q9CQQ7
115934	Q9BT09
280096	O94444
122152	Q96IK5
114675	O75911
123174	Q3L8U1
129947	Q8N268
108329	P54852
214879	Q9DBS9
110927	O15259
133800	Q6RSH7
204792	P24547
119621	O14977
33649	P42947
112797	P16383
111163	Q14123
110690	P10244
117593	Q9Y5E4
129756	Q7Z7B1
117375	Q7Z6L1
128336	Q9Y2I7
120211	Q9NRH2
116971	Q96BP3
109903	P19827
131582	Q8N9W5
128201	Q8IVF4
124953	Q5M775
110245	P07948
113331	P17861
121842	Q9NP50
32402	Q05515
32827	Q00764
128206	O60293
120455	Q5D0E6
126553	Q6PEV8
107455	Q00535
246440	P34158
136831	Q6ZWK4
207955	Q7TMK9
129682	Q5XG92
202484	Q06180
123544	Q96NY8
125675	Q96B21
127540	Q8TC41
116925	Q96JC1
251005	Q01986
120690	Q9NXZ2
223798	Q6PHZ2
125700	Q5S007
271348	Q2LAP6
109828	P12268
114708	O95136
120781	Q9NX57
106864	P10398
225455	Q6PAJ1
128805	Q5T0W9
124585	Q9C037
112543	P35711
130801	Q8N3H0
127746	Q05D60
107452	P24941
126428	Q8WXF0
201176	P48678
107035	P30518
119341	Q9UK41
275768	Q9P7J2
124349	Q969S0
116252	O14569
116511	Q53SF7
120723	Q86SR1
122471	Q9H7T9
111126	Q15365
107514	P31997
608722	Q8N465
122472	Q9BQB6
129027	Q5T1N1
215163	A2APB8
107006	P18859
201107	P14206
120866	Q96KP4
250174	P12075
114503	Q8TBC4
200812	P61372
107363	P01732
130625	Q8IUC2
158917	P61157
123336	Q99944
200337	P38060
122668	Q9BYS8
32048	P35182
198685	P45591
114972	Q13671
201007	P52293
211511	Q6ZWV7
248399	P19490
110340	P25205
36930	P29311
113596	Q92626
131045	Q6ZMY9
135625	Q8WW27
112340	Q16586
115242	O94864
128394	Q8TCJ2
204957	Q60700
35589	P12753
262648	Q3ZAV8
120704	Q96JK9
124036	Q9BRJ6
159585	P05131
118786	Q3YBM2
108451	P13726
276482	O74760
114602	Q9UQ84
109700	P05019
204983	Q9JLQ2
110328	Q01718
121883	Q9HBA0
123706	Q9BVL4
201974	Q9Z1N2
128684	Q8ND94
111506	Q96QC0
113219	Q05707
33765	P00358
116333	P53370
248986	P16086
276587	Q9URV8
106586	P63261
223870	Q8CGY8
31579	P32457
118942	Q13823
123347	Q9H4B7
109681	P15260
230255	Q7TPV2
34607	P18851
119111	Q9NP80
126543	Q8NDZ0
115534	Q92665
111193	P22413
121557	Q9ULJ1
116574	O94967
117709	Q9UHQ1
115945	O75310
124110	Q9BTE1
219844	Q9EP89
118967	Q96IJ6
236700	A2A259
126239	Q96Q35
216662	Q8R1H0
115888	Q9Y6M1
206169	Q9Z1F9
126464	Q8WTU2
125489	Q96E09
107682	Q01955
200358	Q99020
114900	Q9NZ01
124691	Q08AN1
107790	Q14194
33419	P17891
126637	Q8NHY6
121798	Q9NPG2
130623	Q70JA7
123146	Q9BXJ9
200210	P70312
120751	Q96FW1
114258	Q93038
122023	Q9HAZ2
32940	P38144
115309	Q9Y222
34293	P13902
280590	O59838
108373	Q12929
125200	Q8NBN7
115351	Q9Y6F1
123916	Q8TDP1
128266	Q86UU5
127928	Q6ZW61
108208	O75461
114216	O15372
114331	Q9P2R7
108090	Q07687
232634	Q8BJ42
36061	Q02948
132557	Q6ZUT6
121015	Q9BUV8
129693	Q6PL45
114447	O14966
121018	Q8TBP6
230611	Q6NS82
115476	O95406
1243921	Q8SSS9
114977	Q9UBF6
124128	Q8NFY9
123765	Q9BQS2
112883	P10589
118041	Q9UKV8
107468	Q16878
119551	Q9UBZ9
108411	Q16134
109221,608768	Q13888
610778,608768	Q6P1K8
202507	B0V2N1
215508	B2RRF6
201771	O88322
124640	Q96EX3
31281	Q07914
568894	P0DH78
119072	Q9NZC9
212013	Q9CZA6
121164	Q9NY35
125611	Q8NB15
116122	Q6UXE8
198564	P80314
128500	Q8N7C3
127842	Q8NAF0
131797	Q7Z5L9
117755	Q8WWK9
113149	P04818
253720	P61972
125730	Q70UQ0
247389	P35248
34153	P36117
127189	A2VCK2
246437	P05554
108064	Q15392
126635	Q8WWX9
249621	Q64617
117329	Q16769
108278	P18146
111492	P50336
124092	Q96FC7
109526	P37058
120381	Q9H0M4
122743	Q7Z5B4
249211	Q03555
125230	Q969E2
113791	P39687
119411	Q9P0P0
116922	Q9Y4E6
33650	P32581
129277	Q5TCQ9
111177	O60658
112423	P31645
121273	Q9HCS7
121855	Q8N6P7
120520	Q9HCJ3
32041	P32828
112022	P35398
119683	Q9UBQ0
214875	Q9DC48
32503	Q02336
107679	P02462
129117	Q6UXI9
125945	Q8IUR0
107732	Q02221
111366	Q02809
3195276,111780	Q15269
207966	P97470
208013	Q9QZV9
130342	Q6JVE5
114903	O95249
107761	P15169
109837	P09529
111022	P23515
211576	Q8C0C7
249601	P19234
570130,755635,117808,108852	O76087
570130,755635,117808,108852	P0CL80
570130,755635,117808,108852	P0CL81
570130,755635,117808,108852	P0CL82
128594	Q7Z2W9
114990	O75694
111761	P28827
127806	Q8IX07
125153	Q96A00
112103	P61247
119094	Q9HCQ5
110098	Q6GTX8
129739	Q8N9R6
129228	Q8IZF0
130800	Q32Q52
218476	Q8C0J2
120582	Q53HC5
116765	Q9Y2L6
212211	Q9DBL9
202041	Q61249
123769	Q96C74
544398	P68432
201527	Q9QUM7
107142	P51587
120222	Q5T0N5
208228	Q9ESJ0
125342	Q7Z442
232195	Q2TBA3
121089	Q8IWB6
132609	Q52WX2
115424	P42025
112850	P51808
230926	Q6Q899
109097	Q9UKP6
32529	P06782
108770	P23945
126581	Q8WWW8
117076	Q13423
120093	Q9NUM4
35590	P53583
107479	P49715
124667	Q9NS40
114776	Q99805
110792	O95139
116058	Q6ZRS2
112647	P49675
125978	Q96BX8
125001	Q6XQN6
116087	P02814
109886	Q13797
122722	Q96I13
109453	P14651
130387,127994	Q6ZTR5
1776996	F5HIC6
117929	Q9UHD1
124267	Q53EU6
125686	Q86YT9
116014	Q9Y271
120300	Q9BVW5
113118	P53804
206144	P28660
107435	P19022
121593	Q86YT6
201332	Q9Z2D8
127819	Q8TCT1
234661	Q01853
127333	Q75VX8
198923	O54983
125014	Q96FM1
119472	Q86W34
31937	P25694
34758	P07262
33456	P42937
128979	Q8IVF6
124906	Q9BX51
278599	Q10113
3204	P43254
110163	P48742
120664	Q9P1W8
128923	Q6UW49
126192	A4UGR9
131984	Q2TAL6
205012	Q9R000
117661	Q9NZJ4
110861	O00221
33386	P32504
106557	Q9BWD1
122551	Q9BPZ7
107647	Q92887
123553	Q9NQX7
